"tip_amount,""trip_distance"",""passenger_count"""
4.0,3.44,1
0.11,0.64,3
1.96,0.87,1
2.66,1.54,1
1.66,0.66,6
1.24,0.39,1
3.08,1.42,1
1.0,0.81,1
0.75,0.67,1
2.0,1.06,1
1.0,0.96,1
1.2,2.92,1
2.06,0.89,1
2.76,2.38,1
3.0,6.42,1
9.48,8.6,2
2.93,2.67,1
9.38,10.04,3
12.68,18.38,2
2.05,0.8,1
4.15,3.9,1
16.71,13.06,1
2.95,1.32,1
5.66,5.07,1
4.2,2.97,1
2.46,1.16,1
2.56,1.1,1
3.06,1.67,1
3.32,1.61,6
1.0,1.2,6
8.58,8.3,2
2.15,0.7,1
3.16,1.73,1
11.85,11.35,2
3.46,2.53,2
10.0,17.8,1
2.06,0.95,1
2.16,1.05,1
2.0,3.06,1
2.25,1.3,2
2.15,0.9,1
5.9,2.5,1
1.77,1.28,5
1.0,1.06,2
3.7,1.87,1
4.0,5.03,1
2.0,1.5,1
2.0,0.8,1
2.45,1.3,1
1.0,5.9,1
14.95,0.03,1
2.36,1.19,1
7.78,9.19,1
1.2,1.4,1
2.46,1.53,1
13.18,20.38,1
3.99,1.81,1
2.36,1.22,1
1.86,0.85,1
1.96,0.86,4
2.46,1.46,4
1.96,0.92,1
3.5,3.62,1
3.2,0.86,1
1.0,1.79,1
13.18,20.82,2
2.82,1.5,5
2.57,2.11,5
5.76,7.29,5
3.66,2.51,1
1.86,0.95,1
3.45,1.5,1
3.65,1.8,2
1.95,0.8,1
1.0,1.9,1
2.35,1.2,1
3.76,1.84,1
5.0,18.88,2
2.5,3.4,1
4.0,0.71,1
1.66,0.57,1
2.0,2.84,1
1.46,0.9,1
0.75,0.4,1
2.07,1.5,0
1.86,0.5,0
2.35,1.4,0
13.18,18.47,1
1.11,2.48,1
2.66,1.8,1
4.56,3.74,1
2.0,0.47,1
5.0,2.3,3
1.76,0.5,1
2.8,1.3,1
3.05,2.1,1
10.0,5.2,2
2.0,3.04,4
3.45,1.75,1
7.2,3.95,1
9.76,15.63,1
2.0,1.6,1
5.0,3.83,2
12.0,19.34,1
1.58,2.03,1
2.96,2.03,5
2.7,0.98,6
5.0,3.9,5
15.0,15.8,2
2.16,1.17,4
1.0,3.31,5
7.46,10.28,5
1.2,0.76,1
3.46,2.2,1
3.46,2.47,1
3.95,2.21,1
1.85,0.8,1
2.36,1.26,1
2.06,0.91,1
2.06,0.93,1
1.86,0.74,1
2.26,1.27,1
3.5,10.48,1
2.5,0.64,1
4.06,2.95,2
1.86,0.75,3
2.16,0.9,2
4.66,4.24,3
1.5,2.0,1
4.96,4.2,1
1.85,0.6,1
10.36,9.69,1
2.25,1.1,1
3.26,0.8,1
2.58,0.81,1
1.86,0.95,1
1.18,1.71,5
2.06,0.84,1
10.26,15.8,1
1.0,0.52,1
1.96,0.47,1
2.46,1.3,2
2.56,1.45,1
3.16,1.45,1
2.0,1.9,1
2.35,1.3,1
4.08,8.9,1
3.0,1.61,4
1.2,0.66,1
3.0,3.2,2
10.0,11.19,1
2.2,0.59,6
2.16,1.31,6
3.06,2.12,5
1.54,0.89,6
9.55,9.5,4
1.86,0.93,5
10.0,8.7,1
2.36,1.05,1
1.86,0.68,1
2.16,0.92,1
0.83,0.61,1
11.23,9.85,2
3.06,1.43,3
9.99,8.34,5
4.7,3.17,1
2.45,0.9,1
3.76,4.39,1
1.96,0.65,1
2.0,0.76,1
2.0,0.42,1
3.65,2.1,1
2.55,1.8,2
3.25,2.5,4
2.3,0.8,1
1.85,0.7,1
2.8,0.7,1
4.0,3.1,1
16.48,19.71,2
2.7,1.0,1
1.56,0.33,1
2.46,0.76,1
3.76,3.22,1
8.09,14.6,1
2.26,1.02,1
1.0,0.43,2
1.62,1.18,1
5.04,1.76,1
1.0,0.75,1
1.76,0.77,1
1.0,0.73,1
2.5,1.7,2
3.0,3.4,1
1.0,0.4,1
16.96,23.4,1
3.0,4.2,1
3.05,0.9,1
2.3,1.3,1
3.8,1.5,2
2.75,1.8,2
3.05,1.5,1
2.15,1.3,1
2.15,1.0,1
1.75,0.7,1
6.36,7.6,1
1.56,1.03,1
3.66,2.77,2
2.36,1.18,1
3.06,1.48,1
2.36,0.65,1
2.96,2.02,1
10.18,11.84,1
4.08,1.99,1
12.68,20.2,1
1.0,5.17,1
12.73,8.75,1
1.0,1.0,2
2.86,2.57,1
1.0,0.84,1
7.78,9.76,1
2.0,0.91,1
2.06,0.86,1
2.0,1.8,3
4.0,6.35,1
6.16,4.58,1
2.66,1.5,1
11.1,10.39,1
1.23,1.86,2
3.06,2.04,1
3.45,2.8,1
1.0,0.74,3
2.7,1.27,2
1.96,0.55,1
1.5,0.94,1
1.0,2.49,1
8.56,12.24,6
2.15,0.6,1
1.25,0.9,1
2.75,1.9,1
2.0,2.73,1
5.0,14.57,1
1.66,0.74,1
1.56,0.29,1
3.0,1.5,1
1.66,0.32,1
4.16,3.15,1
5.0,1.8,1
2.56,1.58,3
3.87,3.74,2
1.3,1.49,2
1.75,0.6,1
1.0,1.4,1
1.66,0.61,1
4.45,2.3,1
2.33,0.72,1
2.06,0.76,1
2.08,0.48,2
2.75,1.8,2
1.55,0.4,1
2.0,0.3,1
1.96,0.9,3
2.5,1.93,1
2.16,0.83,1
20.26,18.83,5
3.26,1.52,1
2.16,1.21,5
1.7,0.86,5
1.86,0.85,1
2.26,1.35,1
9.16,11.96,1
1.76,0.39,2
5.46,4.76,1
2.26,1.37,1
10.0,16.69,1
1.82,0.56,1
5.0,9.9,1
5.0,0.9,4
3.56,2.53,1
3.45,1.66,1
0.96,0.27,2
2.58,0.99,3
2.82,0.95,3
3.45,1.73,2
2.86,1.5,1
2.16,1.06,1
3.16,2.65,1
16.48,16.4,1
10.0,16.46,2
3.36,2.04,1
2.96,1.5,1
4.05,3.1,4
1.0,1.0,0
2.15,1.0,1
1.47,0.73,1
4.06,3.33,1
1.0,1.48,5
1.76,0.56,5
2.66,1.68,1
3.46,2.08,1
1.0,0.89,6
2.0,13.1,1
2.96,1.94,1
1.76,0.55,1
2.6,1.0,1
2.66,1.7,1
1.86,0.6,1
1.0,1.96,2
3.66,1.96,1
8.04,5.08,1
2.36,1.29,1
1.0,1.2,1
1.0,0.75,1
5.0,1.08,1
5.36,5.07,1
2.58,1.61,1
3.56,3.07,1
11.08,7.27,1
1.62,1.0,1
1.95,0.8,1
4.0,10.99,1
1.1,1.6,4
0.88,0.68,1
1.96,0.8,1
3.2,1.3,1
3.75,2.9,2
3.26,2.44,1
1.0,1.4,1
2.0,1.8,2
2.86,2.42,1
3.96,3.07,1
2.06,1.07,1
13.18,1.14,1
5.36,5.7,1
10.95,12.96,1
3.0,1.0,2
8.35,10.2,1
1.85,0.8,0
3.75,1.7,0
2.86,1.36,1
2.0,2.46,1
1.0,1.12,1
2.16,1.23,2
3.46,2.54,2
1.54,1.26,1
2.25,0.87,1
2.06,1.14,1
3.46,1.98,2
3.25,2.2,1
1.5,0.6,1
3.05,1.8,1
7.38,7.6,1
2.35,1.3,1
2.7,1.1,1
5.54,7.34,5
5.06,14.51,1
6.76,6.01,1
2.06,0.89,1
2.06,0.74,1
2.76,1.57,1
1.18,1.3,1
2.95,1.9,1
1.88,3.1,1
1.85,0.6,4
5.0,11.38,5
5.26,5.36,1
2.05,0.7,1
3.95,1.3,1
3.0,3.3,1
1.95,0.8,1
0.83,1.3,2
1.96,0.89,1
2.46,1.61,1
1.24,0.28,1
1.76,0.82,1
6.06,8.74,1
2.45,1.3,1
1.85,0.8,1
3.45,2.8,1
3.66,2.28,3
1.0,1.56,2
2.0,0.6,1
3.25,2.1,1
2.3,0.7,1
3.06,1.5,2
3.82,2.03,1
2.66,1.24,1
2.26,1.12,1
5.95,4.15,1
3.25,1.9,1
3.8,1.6,1
8.0,8.56,2
6.05,6.1,2
1.85,0.4,1
1.75,0.9,1
1.0,0.48,1
2.46,1.41,2
2.95,1.5,1
1.75,0.6,1
1.17,0.43,6
4.08,18.07,3
1.66,0.56,1
2.16,0.97,1
1.5,2.01,1
1.5,1.22,1
2.06,0.56,2
1.0,0.51,1
2.66,1.34,1
3.0,6.42,1
2.25,0.9,1
1.65,0.3,1
2.05,1.1,1
2.65,2.1,1
1.86,0.62,1
1.66,0.52,1
3.66,2.01,1
3.26,1.31,3
1.95,0.6,1
1.0,1.05,1
1.86,0.67,1
1.77,1.2,1
1.45,0.3,1
2.15,1.0,2
2.0,1.5,2
1.95,1.1,0
2.05,0.7,0
1.18,1.12,4
2.94,0.61,5
3.56,2.21,4
1.65,0.5,1
2.8,1.1,1
1.2,0.8,1
2.25,1.3,2
2.85,2.0,1
1.0,0.72,1
1.56,0.44,1
1.86,0.71,1
1.56,0.31,1
0.98,1.18,1
2.06,0.69,1
3.06,2.21,3
2.56,1.1,2
5.0,10.51,1
1.47,0.83,1
16.48,16.4,1
2.25,0.7,1
1.86,0.6,1
2.16,1.09,1
2.0,1.83,1
3.66,2.89,2
2.66,1.64,1
1.0,1.4,1
3.8,1.6,1
2.16,0.61,6
2.0,2.69,6
2.08,3.46,1
2.5,1.2,1
1.55,0.3,1
2.0,0.91,1
3.33,1.71,1
2.16,1.29,1
2.7,2.03,1
1.66,0.62,1
3.09,0.73,1
1.0,0.4,1
8.0,7.6,2
12.68,19.89,1
5.05,4.0,1
2.26,1.4,2
2.16,1.04,2
2.11,3.0,1
2.65,1.3,1
3.06,2.01,1
3.45,1.76,1
1.5,1.38,1
2.0,1.0,1
4.55,2.7,1
2.16,1.0,2
1.5,1.8,2
1.54,1.62,1
1.38,2.09,4
1.23,1.3,1
4.0,5.26,2
2.66,1.66,1
4.08,2.42,2
2.15,1.4,1
1.32,0.6,2
2.08,0.41,6
3.58,1.71,6
4.0,3.5,2
1.96,0.88,1
1.0,0.8,1
2.0,2.81,1
13.18,6.43,1
1.13,1.74,2
4.45,4.6,1
13.18,17.24,1
1.0,0.29,1
2.16,0.95,1
8.68,11.05,1
12.82,13.23,2
2.16,0.9,1
2.55,1.4,3
2.96,2.39,1
3.5,5.39,1
3.16,1.58,1
2.0,1.9,1
1.75,0.5,1
2.0,3.0,1
1.76,0.72,1
2.86,2.27,1
2.25,1.1,1
1.85,0.6,1
3.26,2.21,2
6.0,7.2,1
3.7,1.3,2
2.76,0.8,1
2.9,1.0,4
0.75,0.6,1
2.36,1.09,2
1.84,1.65,1
8.08,7.5,2
2.06,0.93,2
9.2,7.33,2
2.0,0.8,1
2.35,1.1,1
5.15,2.8,2
5.15,5.2,2
1.66,0.3,2
2.65,1.1,1
1.95,0.7,1
6.3,4.6,2
2.3,0.2,1
3.46,2.7,1
2.76,1.61,1
1.66,0.51,1
2.55,1.4,2
12.39,13.21,1
5.36,4.37,2
3.56,3.14,2
1.66,1.0,1
3.26,2.1,1
3.05,1.7,2
2.8,0.9,1
1.0,2.24,1
1.28,1.67,1
1.0,0.83,1
10.0,17.2,1
5.36,3.88,1
4.26,2.54,1
2.0,0.71,1
2.46,1.22,1
3.86,2.47,1
7.58,7.08,3
2.66,1.24,2
3.0,2.3,0
3.45,1.9,1
3.05,1.4,1
3.65,2.8,1
1.66,0.52,3
2.2,0.52,4
1.0,1.0,2
2.0,2.8,1
1.96,0.8,1
4.2,2.2,1
1.0,1.59,1
2.36,1.19,1
3.99,2.02,1
2.66,1.66,1
2.9,2.69,2
1.0,0.6,2
2.7,1.3,1
2.16,0.97,6
2.26,1.22,5
2.67,1.6,1
2.75,1.2,1
2.06,1.31,1
3.06,1.63,1
3.5,0.97,6
1.5,0.8,1
4.45,3.52,5
2.5,2.18,1
2.14,1.07,5
1.0,0.97,1
2.96,1.74,1
2.05,0.9,1
2.85,1.8,1
2.55,1.4,1
2.25,1.1,1
2.75,1.9,1
1.75,0.6,3
1.47,1.0,2
3.26,2.2,2
3.05,1.9,1
2.6,2.45,1
2.06,0.95,1
3.36,2.31,1
1.96,0.73,1
1.0,2.31,1
1.66,0.56,3
1.0,0.3,2
1.0,1.01,1
3.09,1.57,1
1.0,1.8,5
2.36,1.46,6
3.69,0.83,5
1.75,0.7,1
3.15,2.7,1
4.75,4.0,2
4.95,4.5,2
1.0,0.27,1
1.7,3.0,1
3.75,3.1,1
2.26,1.27,1
2.26,0.78,1
1.58,0.51,1
6.08,4.62,5
1.0,0.6,1
5.0,8.09,2
1.5,1.4,2
3.0,8.9,1
2.06,0.81,5
4.66,3.72,5
1.66,0.33,3
4.06,4.57,3
0.83,0.7,1
3.2,1.0,1
5.0,10.2,1
2.22,1.6,1
2.14,1.73,1
2.76,1.77,1
9.48,9.92,1
1.5,1.75,1
13.15,17.2,2
6.14,10.59,1
1.92,1.55,2
3.46,2.3,1
3.36,1.23,1
2.76,1.48,1
3.06,1.45,1
1.08,0.92,2
1.5,2.45,2
5.98,0.24,2
2.26,1.1,5
1.53,0.88,5
1.55,0.6,2
2.85,1.9,3
2.0,0.97,5
2.26,1.26,5
2.06,0.85,5
2.36,1.1,5
10.95,16.4,1
2.46,0.9,1
2.0,1.7,1
1.76,0.71,1
2.08,0.64,2
2.26,1.34,4
3.45,1.6,3
1.92,1.96,2
1.0,0.8,3
8.15,8.5,1
1.7,1.2,1
2.0,2.2,2
2.15,1.0,1
4.25,3.8,1
2.35,1.3,1
13.18,15.02,1
4.36,3.29,2
6.56,7.86,1
2.46,1.28,6
2.26,1.22,6
2.56,1.3,1
1.35,0.6,2
1.08,0.86,1
2.15,0.8,1
2.05,1.3,1
5.88,6.0,1
1.7,0.5,1
3.25,2.1,1
1.55,0.8,1
1.0,0.4,1
2.95,1.8,1
1.15,1.56,1
3.16,2.91,1
11.95,14.59,2
3.06,2.81,1
3.0,2.72,1
2.85,1.5,1
4.85,5.6,3
4.16,3.04,1
1.0,1.9,1
12.0,20.7,1
13.18,1.49,1
2.22,2.2,1
2.25,0.9,1
3.06,1.63,1
2.22,2.47,1
2.96,2.16,1
1.85,0.5,1
6.15,7.4,3
1.7,0.54,1
1.0,1.11,1
1.0,0.47,1
1.2,0.99,1
3.0,0.4,2
5.75,4.7,2
1.0,2.51,1
0.94,1.03,1
1.03,0.62,1
1.56,0.33,1
2.16,1.07,1
2.06,0.93,1
9.35,9.7,3
4.29,1.28,2
1.0,0.31,3
3.0,2.1,1
13.18,17.4,3
2.0,3.0,1
6.55,5.9,1
3.0,2.52,6
1.46,0.17,2
2.46,1.11,1
8.45,8.3,1
2.7,0.9,1
2.05,0.6,1
3.95,3.2,1
11.96,17.83,5
3.66,3.16,5
4.59,1.97,5
2.0,3.75,5
1.95,0.8,1
1.0,0.7,1
13.15,16.9,1
5.34,3.2,1
1.96,1.29,2
4.35,2.8,1
3.36,2.9,5
2.26,1.0,5
4.16,3.27,1
2.06,0.92,1
3.96,2.26,1
1.0,1.3,1
1.0,0.2,1
1.0,0.4,1
2.26,1.15,1
4.46,3.31,1
4.44,1.21,3
2.0,8.2,1
1.5,0.6,1
2.05,0.6,1
2.15,0.8,2
1.5,0.8,2
1.65,0.5,2
8.48,7.91,1
1.0,1.66,1
4.86,3.9,2
8.18,8.92,1
2.0,1.2,1
2.45,1.2,1
1.0,0.4,1
2.74,2.6,2
2.46,1.41,1
2.0,1.2,1
1.85,0.9,2
2.66,1.76,2
4.66,5.01,4
12.68,4.26,1
3.55,2.2,2
2.05,0.6,1
2.16,1.24,1
3.26,2.54,1
1.23,0.78,1
2.0,2.7,1
2.36,0.89,2
2.16,0.51,2
3.96,3.23,2
13.15,18.2,1
1.0,0.4,1
1.0,1.9,1
2.06,0.98,4
1.0,1.16,5
2.0,2.34,4
1.4,0.69,4
2.36,1.38,1
1.7,1.28,1
5.46,4.25,1
7.82,7.08,2
2.0,0.93,1
2.06,1.0,2
14.95,15.9,4
1.55,0.7,1
2.15,1.2,1
3.86,2.59,1
3.2,1.42,3
1.93,2.33,4
1.7,0.9,1
2.45,1.0,1
1.0,1.46,1
2.26,1.32,1
1.0,1.17,1
1.4,0.64,1
2.82,0.9,1
2.66,1.7,1
3.06,2.3,1
1.17,0.3,1
2.45,1.3,1
4.17,4.2,1
3.35,1.8,1
2.25,0.9,1
3.55,2.8,2
2.56,2.01,1
1.4,0.68,1
2.0,2.86,1
1.66,1.16,1
1.5,0.7,1
1.96,0.78,1
2.0,1.21,1
2.16,0.98,1
1.76,0.58,1
3.15,2.2,1
2.35,1.1,1
10.0,17.76,5
4.76,3.31,1
2.36,1.81,1
3.47,2.45,1
2.49,0.66,1
2.86,2.08,2
2.96,1.57,1
2.96,1.82,1
2.94,0.91,1
1.0,0.86,1
4.06,3.32,1
3.46,1.84,2
2.2,0.64,2
2.06,0.66,1
3.46,3.2,1
2.46,1.24,6
3.0,13.38,1
3.0,3.6,4
2.96,2.5,1
10.98,7.77,1
2.46,0.69,1
2.86,1.91,5
2.0,1.1,0
1.2,2.2,0
8.18,8.61,1
1.0,1.32,1
4.76,4.5,1
1.78,2.37,2
2.26,0.87,4
2.76,1.94,4
2.55,1.6,2
1.55,0.2,1
2.82,1.17,6
3.16,2.61,6
3.2,5.6,6
8.0,15.2,1
1.85,0.4,2
1.66,0.59,3
2.5,3.2,3
2.95,1.49,3
1.0,2.0,2
2.06,1.04,1
2.56,1.46,2
2.06,1.02,1
2.76,1.74,2
1.66,0.48,1
1.5,1.38,1
4.06,3.9,1
3.26,2.6,1
12.5,6.54,1
2.46,1.35,1
1.0,1.52,1
7.48,9.13,1
2.36,1.13,3
2.08,1.13,4
4.15,2.9,4
4.15,3.1,1
2.25,0.8,1
1.0,1.9,1
3.2,1.5,5
3.0,0.27,5
1.86,0.83,5
3.8,1.8,3
3.95,1.8,3
1.8,1.2,6
2.96,2.15,5
3.55,2.1,2
2.07,1.7,1
1.0,1.2,1
3.35,2.1,1
1.95,0.8,1
12.68,14.94,1
2.95,1.09,4
2.86,2.18,4
3.0,7.38,5
1.76,0.57,5
2.2,0.5,1
3.06,2.0,1
2.06,1.02,1
15.86,19.44,1
2.55,1.6,1
2.65,1.9,1
3.76,2.96,1
4.29,1.95,1
2.35,1.3,1
1.95,0.6,1
2.66,1.44,2
7.89,4.41,1
14.95,16.15,1
1.0,2.4,1
3.65,2.8,1
2.75,1.2,1
3.02,2.4,1
2.66,1.59,2
3.86,1.93,1
3.76,2.34,1
2.46,1.1,1
2.0,2.9,1
3.32,1.12,1
2.0,2.3,1
0.98,0.8,1
8.38,11.35,1
2.45,1.1,2
0.7,1.5,1
2.55,1.3,2
3.65,2.6,2
1.4,0.75,1
1.0,0.52,1
1.75,2.47,1
1.66,0.61,1
12.1,10.62,6
2.16,0.85,1
1.86,0.66,1
5.86,5.56,5
2.7,1.02,3
5.36,4.9,2
4.36,2.87,2
1.17,0.45,1
2.0,1.6,1
2.36,1.41,5
1.85,0.8,3
2.75,1.9,1
1.72,1.4,1
0.6,3.3,1
3.32,1.41,1
2.0,0.8,1
3.05,1.8,1
2.25,1.0,1
1.0,1.3,1
3.25,1.7,1
2.7,0.8,1
1.85,0.5,3
3.55,2.1,1
2.96,1.5,1
1.0,0.8,1
19.4,18.2,1
7.66,9.58,1
2.96,1.58,1
1.0,1.19,2
3.82,2.04,2
4.06,2.55,2
4.45,2.79,1
2.45,1.0,1
1.33,2.0,1
1.7,1.5,1
3.15,2.3,2
2.05,1.1,2
4.55,2.4,2
1.0,1.8,2
2.0,2.4,1
4.29,2.2,1
2.56,1.42,2
1.0,1.92,1
2.16,1.1,1
1.0,1.4,1
4.56,4.06,2
1.45,0.48,1
2.06,1.55,1
2.67,2.56,2
3.26,1.77,1
2.95,1.6,1
13.18,20.28,1
3.15,1.1,2
3.05,2.0,2
1.0,0.4,2
3.0,7.7,1
0.5,0.77,1
2.46,1.37,6
3.56,1.44,6
1.25,1.89,6
1.5,1.72,6
2.06,0.84,6
3.96,3.6,1
1.2,0.96,1
1.66,0.48,1
3.56,2.92,1
3.16,1.97,1
3.76,2.58,1
2.0,1.3,1
3.35,1.7,1
3.8,2.0,1
1.13,1.29,1
1.65,0.5,1
2.0,1.3,1
5.22,8.7,1
4.26,3.79,2
14.15,18.5,1
5.3,3.1,1
2.45,1.4,2
1.66,0.73,2
1.86,0.76,1
1.86,0.78,2
1.0,3.29,1
4.76,3.46,1
2.5,3.76,1
2.26,1.27,1
2.0,1.33,1
12.0,17.3,2
2.0,2.31,1
2.8,2.71,1
2.06,0.71,1
8.28,9.31,2
3.26,2.47,1
1.92,1.2,1
5.88,4.67,6
2.45,1.2,1
3.35,1.5,2
3.35,2.6,1
5.0,5.4,0
5.15,5.1,4
1.76,0.7,4
2.26,0.94,1
2.66,1.34,1
8.78,8.85,2
5.0,0.66,5
2.3,2.1,5
2.86,1.71,1
2.56,1.34,1
1.68,0.8,1
3.95,2.0,1
3.05,1.3,1
2.55,1.6,1
3.56,3.31,6
3.06,1.84,6
1.0,1.4,2
2.9,0.6,1
3.39,1.52,1
2.66,1.65,1
2.7,1.24,1
4.4,1.3,1
3.85,3.1,1
2.26,1.1,2
2.05,0.8,1
3.15,1.7,1
2.05,0.8,1
2.65,1.2,3
1.0,0.5,1
7.76,8.6,1
8.78,8.06,1
6.0,4.3,1
10.45,8.0,2
13.15,16.2,1
1.0,2.43,1
2.14,1.37,1
3.05,1.1,1
3.55,2.1,1
2.23,5.07,1
2.45,0.8,1
2.86,1.8,1
5.6,3.73,1
4.8,10.1,1
2.36,1.4,1
3.08,1.31,1
1.0,0.38,1
3.2,1.09,1
2.58,1.06,1
2.26,0.87,1
1.58,1.81,1
1.86,0.6,1
4.58,3.04,1
2.56,0.61,2
4.5,3.24,1
2.56,1.37,1
1.65,0.3,2
3.35,1.5,1
2.58,0.98,5
2.96,1.78,5
1.96,0.9,6
2.46,1.05,6
1.55,0.5,1
1.0,0.71,1
1.7,1.21,1
1.0,1.86,1
1.0,3.6,1
2.56,1.37,1
1.95,0.5,1
2.3,0.5,2
2.35,1.5,3
2.46,1.4,1
2.66,1.67,2
3.26,2.35,1
1.76,0.66,1
2.0,3.82,1
2.96,1.53,2
2.06,1.09,1
2.06,0.93,1
3.54,1.27,1
1.76,1.02,1
2.06,0.7,1
2.55,0.8,1
4.36,3.04,1
1.95,1.0,2
4.25,1.8,1
1.0,3.74,1
1.0,1.4,1
2.46,1.17,2
2.46,1.22,1
1.58,0.51,1
2.06,1.24,1
2.76,1.2,1
2.56,1.78,1
1.0,0.7,0
1.0,0.6,0
3.05,1.7,0
9.08,10.23,1
2.25,1.2,1
3.16,1.51,5
2.46,1.67,5
1.43,1.7,1
3.46,1.6,1
1.95,0.4,1
1.77,1.5,1
1.8,1.9,1
2.58,0.84,2
1.0,1.58,2
31.0,4.96,1
4.56,4.57,2
2.0,1.89,1
2.25,1.4,4
2.0,1.1,2
1.95,0.8,1
8.18,9.26,1
3.3,1.1,1
2.55,1.3,1
2.0,1.01,1
1.86,0.75,1
5.7,3.93,1
10.0,20.72,1
2.45,0.8,1
2.16,0.6,1
2.66,1.89,3
13.18,16.96,2
12.68,3.78,1
1.86,2.05,1
2.0,2.0,1
3.35,2.7,1
0.83,1.5,1
1.95,1.0,1
6.25,6.5,1
1.95,0.6,1
7.0,10.66,4
2.45,1.3,4
2.37,1.7,1
2.65,1.6,1
2.06,1.08,2
5.56,5.62,1
2.16,1.01,1
1.77,1.13,1
1.0,2.23,2
3.26,1.93,1
2.16,0.79,1
13.18,16.29,1
1.0,2.0,1
2.75,1.6,1
2.06,1.1,1
2.65,2.2,1
1.0,1.0,1
1.47,0.76,1
2.06,0.71,1
0.7,0.7,1
1.0,1.18,1
4.46,2.83,1
1.96,0.98,3
2.46,0.98,1
2.15,1.4,2
2.15,0.8,1
3.95,3.4,1
1.47,1.1,1
1.0,0.52,1
1.54,0.94,1
1.0,0.9,1
3.0,2.3,1
1.62,1.1,5
2.0,3.91,5
1.2,3.22,5
2.07,1.7,1
2.05,0.7,1
3.0,1.8,1
2.76,1.5,1
2.79,0.79,1
0.7,0.5,1
2.55,1.1,2
1.0,2.71,1
2.96,1.5,1
2.0,1.01,1
3.45,1.72,1
2.44,2.85,2
2.26,1.06,2
5.08,2.24,2
3.26,2.17,1
0.88,0.33,1
1.0,0.46,1
2.86,1.14,2
0.8,0.85,6
1.96,0.7,6
2.94,0.59,1
1.0,1.68,1
1.96,0.94,2
2.06,0.77,2
2.58,0.77,1
2.08,0.57,1
10.58,10.92,1
1.96,1.04,1
1.0,2.04,3
2.26,1.1,3
2.16,1.15,3
2.0,2.45,1
1.86,0.78,1
1.03,0.93,1
3.32,1.83,1
9.89,17.6,1
3.05,1.8,1
3.65,3.6,1
2.2,3.6,1
3.06,1.95,6
1.7,0.78,6
3.7,3.73,2
2.15,1.2,2
4.55,4.0,1
2.46,1.2,1
8.94,7.21,1
0.5,0.24,1
4.29,2.08,1
1.96,0.72,1
6.0,10.1,1
1.0,1.21,1
2.3,2.3,1
3.16,2.38,1
2.26,0.86,2
2.52,2.5,0
2.32,0.99,1
3.86,3.16,4
2.26,0.85,3
1.86,0.7,3
0.98,0.9,3
1.0,1.66,2
1.5,1.2,2
3.05,2.2,1
1.96,0.9,2
2.0,1.1,1
3.76,2.61,1
2.58,1.19,1
1.0,0.81,1
1.0,1.41,1
1.0,1.13,1
1.0,2.8,1
4.75,2.9,2
2.08,0.4,1
2.0,2.6,1
2.46,1.18,1
1.0,2.94,1
2.76,1.57,1
1.13,1.17,1
3.0,0.92,1
2.95,1.54,1
3.56,2.52,1
4.0,10.68,3
2.5,2.0,1
1.0,0.7,1
2.0,2.5,1
1.38,1.6,1
3.15,1.7,1
3.0,2.5,3
2.0,1.6,1
12.65,1.3,1
2.0,1.56,1
1.0,1.6,0
1.0,0.7,0
1.0,0.3,0
2.7,1.2,0
5.35,5.9,1
2.75,2.5,0
2.0,1.3,2
2.65,0.8,1
4.08,2.05,1
1.0,0.7,1
3.06,1.9,4
2.0,2.0,1
3.0,1.7,1
2.06,0.63,3
1.86,1.01,3
1.46,1.18,2
10.0,17.3,1
1.47,0.9,1
2.46,1.2,1
1.95,0.5,2
2.25,0.8,1
2.76,1.85,1
1.86,0.34,1
2.26,0.83,1
2.76,1.69,1
8.05,7.0,1
1.55,0.4,1
3.26,2.04,3
1.96,0.79,6
2.07,1.71,6
1.5,1.0,1
2.0,1.6,1
1.5,2.4,1
2.45,1.4,1
2.0,1.6,1
2.86,1.99,2
3.0,1.99,1
1.86,0.6,2
1.75,0.5,1
3.0,1.4,4
2.55,1.2,1
1.0,1.2,2
2.65,1.2,1
2.75,1.6,1
2.65,1.9,1
1.5,5.9,1
4.65,5.4,1
3.55,2.6,1
2.52,2.23,1
3.06,2.11,2
2.2,0.57,2
3.82,1.62,2
2.26,1.1,1
2.95,1.4,1
1.38,1.7,1
2.46,1.4,1
1.55,0.7,2
3.45,1.9,1
3.2,0.9,1
2.36,1.8,3
5.66,6.18,2
2.06,0.88,1
8.28,9.71,1
1.0,0.55,2
2.32,0.76,2
1.5,3.61,1
2.86,1.48,1
1.96,0.73,1
2.06,0.85,1
2.56,1.71,1
4.85,4.7,2
2.0,1.1,1
1.0,0.8,1
2.2,0.43,2
4.05,3.1,1
1.76,0.49,1
8.96,9.84,2
5.0,2.97,1
3.16,2.48,1
2.3,1.77,1
2.66,1.42,1
1.0,1.03,1
7.45,6.75,1
2.76,1.6,1
1.0,0.69,4
2.66,1.28,3
2.5,1.87,1
2.0,2.34,2
1.56,0.4,2
1.62,0.88,1
3.06,1.64,5
1.0,1.03,1
2.0,3.74,1
3.85,1.2,0
3.75,2.6,0
3.56,2.39,2
3.35,1.3,1
3.95,1.2,1
4.14,1.72,6
4.96,4.08,5
2.55,1.3,1
8.55,9.9,2
1.0,1.03,2
2.0,0.86,2
2.36,1.31,2
3.84,1.46,2
2.0,1.3,1
1.0,1.46,1
1.7,0.98,1
1.25,0.62,1
1.66,0.49,1
